,date,000037.OF,003039.OF,003040.OF,003223.OF,003819.OF,004020.OF,004027.OF,004028.OF,006670.OF,006869.OF,006970.OF,007396.OF,007598.OF,007778.OF,013449.OF,median,ma4
453,2023-12-11,2.6612956027508297,0.0,2.031505250770064,4.053172604552488,2.629671915366521,1.1483197202652873,2.196109038885988,2.1500741157823544,2.905571564279673,2.5672303019463394,6.685759213621637,2.4063496366973633,2.292758279424986,2.8525905206764954,2.640542786157011,2.5672303019463394,2.4870040535087545
454,2023-12-12,2.618658626533265,1.8506021813446445,1.841306632597564,3.5356624281009275,2.264246616554828,1.1171229839418855,2.0689131584309695,2.217873325820521,2.592209644708462,2.161832804336195,6.066711696360969,2.1950459903275332,2.0493026965730006,2.7482498575978798,2.5989278077027813,2.217873325820521,2.4850878064943904
455,2023-12-13,2.58247554306417,1.7808430511893716,1.7915573429306182,3.5348632417157706,2.1194369140913283,1.1160794834092096,1.9508977403953562,1.8872040608777443,2.6979129564419186,2.3638964213791054,6.074037896720077,2.0398167341111244,2.1491259622446144,2.42202739225627,2.5624145783653285,2.1491259622446144,2.407433449284527
456,2023-12-14,2.617347253797261,1.8564209479434506,1.846712550731893,3.5306333003572474,2.263194226745188,1.1149326620570077,2.06780919106002,2.2167189473010476,2.584586519807116,2.166943099218398,6.053085725559358,2.190148652067403,2.04330772628425,2.7470519517560286,2.597682403396387,2.2167189473010476,2.2877371343281308
457,2023-12-15,2.627200087614328,1.8544228986066442,1.844825677389721,3.2579718973582903,2.308254417977029,1.1242064048986802,1.8907502888398873,1.8281804063992355,2.5824735521302267,2.1644034401611787,5.706365748447132,2.1884390777733023,2.0415271569239417,2.6785685772236203,2.6143764529365447,2.1884390777733023,2.1930393282848715
458,2023-12-18,2.6271235709994603,1.9581867283813814,1.9178899788446246,3.2588826617823976,2.308872601356067,1.0639645527406996,1.891132618113286,1.8285706059857951,2.7857368213027573,2.322230968666902,5.081784844211344,2.4169415780111567,2.1287391452538866,2.6793496134999932,2.6143164438329083,2.322230968666902,2.2191287389964662
459,2023-12-19,2.6409377362814417,2.084507291175511,2.070826757974419,4.228474296045781,2.3759764809275987,1.2140098696789254,1.905680642070046,2.2263009420233177,2.8962211226496235,2.495817605387769,5.18072211603661,2.5470946369907077,2.2894043550380454,2.7365828315880845,2.626214229712749,2.495817605387769,2.3058016497822553
460,2023-12-20,2.7404244517715495,2.0932342081458355,0.0,4.290198023624475,2.8414110061052873,1.2290891256402903,2.3186450919772743,2.254335966249986,3.270956796383329,3.302318751423706,5.824590212503873,2.739625565138387,3.169215506877285,3.0314892525425883,2.730654193215355,2.7404244517715495,2.436728025899881
461,2023-12-21,2.6082790221076517,2.051047283597906,0.0,3.781898836833923,2.266985507716047,1.0593528971700585,1.8694035956035269,1.9217518709532266,3.1813850561660457,3.134704277545089,5.510361845323811,2.6449817922477346,3.0210798865911546,2.6887709370976323,2.594658976166579,2.6082790221076517,2.541688011983468
462,2023-12-22,2.6852341501946855,2.0484289338720427,0.0,4.011810150952803,2.6643139939356546,1.203036776810951,2.2916162975201826,2.135788225206963,3.1788308964133445,3.132152679867005,5.507891529835067,2.6299404613422577,3.0184438833465834,2.854091987983565,2.6658275293377653,2.6658275293377653,2.6275871521511838
463,2023-12-25,2.6780406009297084,2.045742870110481,0.0,4.618177962142068,2.8452592862697808,1.5225946121227436,2.3420316344434915,2.2611195463173615,3.176583165007529,3.129943273458092,5.505782048323931,2.6273403921082386,3.0161837810108225,2.985077534745551,2.655309829960765,2.6780406009297084,2.6731429010366687
464,2023-12-26,2.6040085522563086,2.029654988584298,2.0451646980273153,4.558195309541113,2.7683832951566556,1.555064976533707,2.4047634734927006,2.3567499248961554,2.8529187742613438,2.5106593983114824,4.862206582792942,2.6196428927796696,2.3409071519832874,2.9305303651219425,2.5844347992915164,2.5844347992915164,2.6341454879166606
465,2023-12-27,2.6819527227306925,2.027562643591969,2.019684161728381,3.9894202450025427,2.8488796992673704,1.5088380326235686,2.3448255772101856,2.3092490590676205,2.755924659226566,2.40735661954821,5.460886987401711,2.394946294243838,2.2012565859257007,2.9891942389063355,2.659183009578761,2.40735661954821,2.5839148872768
466,2023-12-28,2.4997365493693415,1.8135260237487818,1.8087885876460075,3.5050661377675887,2.3342370094011753,1.1489293102745752,2.080818649610802,2.2186870442052893,2.517772125306256,2.1199436315747957,6.216441238454538,2.160979059173224,1.9437446832158822,2.791469599527042,2.47759950195021,2.2186870442052893,2.472129765993681
467,2023-12-29,2.470069392946445,1.6751319519453647,1.6708711192208208,2.9120470094744224,2.1213232226857173,1.1082650012681752,1.8495748168983392,1.7822828708947178,2.78115102314454,2.5264378906374048,5.426179808476446,1.9772718529433362,2.2333490626294843,2.4662268597396313,2.4479786254112152,2.2333490626294843,2.360956881418625
468,2024-01-02,2.546001555461444,1.7396453783886763,1.7544910308165322,4.750971818773698,2.3341635499136135,1.037974917399351,1.905194751405543,1.839271062001484,2.9290124439253056,2.9160633461644467,5.479063332423991,2.0588549498074875,2.624486548167895,2.6870377055673083,2.530761349185542,2.530761349185542,2.347538518892131
469,2024-01-03,2.5134571370543983,1.845869219388974,0.0,3.5034662306815703,2.3021085596484965,1.4249002300153397,2.0591669669996753,2.13916876053549,2.580047024850769,2.26094105644888,6.705189688623299,2.203384327833018,2.072106156131378,2.7506123156567273,2.4887214720265787,2.26094105644888,2.310934628117299
470,2024-01-04,2.566267179805531,1.7442809874261105,1.7481492532302376,3.8041342843390913,2.3412372926150793,1.4327511937670918,2.008061648634708,1.9432994462627018,2.693592771096406,2.318269851040653,5.6965445406269035,2.0245234354499395,2.161395595456267,2.701412409149672,2.5482605241968708,2.318269851040653,2.33583032982614
471,2024-01-05,2.595440589170354,1.7383381059807836,2.0097303736480505,3.5099466116347138,2.0944882091530106,1.1155247863587388,1.932285445287032,1.8655149917342806,3.217379629411519,3.206591422155065,6.135260914184529,1.998868696176308,2.3194348901084045,2.4050582479492633,2.5730132783237907,2.3194348901084045,2.3573517866958698
472,2024-01-08,2.62605274030265,0.0,2.0171277438021527,3.435684127854856,2.2616823386313807,1.0827952098039126,1.867786178223618,1.9111102601951413,2.821735774245799,2.4795848227519843,5.2264317546241035,2.613558174741894,2.311327249233961,2.6704066231638866,2.61048128639633,2.4795848227519843,2.3445576550874803
473,2024-01-09,2.6801907403569856,0.0,2.01499941686952,4.296443350807079,2.6854748401732365,1.205662350739202,2.294489039929065,2.2341298237465406,2.819512299405395,2.477275793734665,5.224948680868979,2.588338249578898,2.3091224138497024,2.841382127765264,2.6638285874155034,2.588338249578898,2.426406953369985
474,2024-01-10,2.6523502587269108,2.0493208066278137,2.0666972039513007,4.739604791972981,2.8467150039806297,1.509767257386103,2.31537362317758,2.2455645618626288,3.233677764597271,3.2667747101478226,5.810412156438113,2.7008417894093113,3.1332660416493354,3.0061809175965255,2.6330113624223337,2.7008417894093113,2.5220499379621497
475,2024-01-11,2.6076325668782,1.9706368447717264,0.0,3.3836843946636774,2.3932646337435326,1.4106985639357403,1.9153102299694231,1.8397414404011365,2.9090820818436685,2.898183486240143,5.467155032525689,2.4698399974010465,2.60822917443869,2.720052784983836,2.5891283371230953,2.5891283371230953,2.5894732997158223
476,2024-01-12,2.6829016229411486,2.006277570571769,0.0,3.6927141811873323,2.3078406760970562,1.4256233570221126,1.9605261822912596,1.8867814128380744,2.868813059445177,2.598678242186254,5.470525590502271,2.416969635294912,2.317538311017785,2.572867775641639,2.662416764563325,2.416969635294912,2.573819502851554
477,2024-01-15,2.7173960791652823,1.9839689395337932,0.0,3.9059965367371934,2.4400278284631916,1.4902565801418708,2.1636001690880104,2.2337282033285133,2.8506361180191275,2.478296620544093,5.468566835389834,2.616821251328542,2.3304837032724857,2.769939901466518,2.7001420324618977,2.478296620544093,2.5463090955928527
478,2024-01-16,2.717617702320445,0.0,0.0,3.910933259354218,2.4414972704793962,1.4905875993223605,2.1648636075591137,2.2336808354438396,2.9126912080217577,2.6068764707379897,6.752221344282859,2.5368275900613098,2.3261390368835837,2.770758245667779,2.7003053889086917,2.5368275900613098,2.5053055457558524
479,2024-01-17,2.7140971608263675,2.0390381021732984,0.0,3.806813268275099,2.4002556856140593,1.4892660939878233,2.1695719907839797,2.143077371702007,2.840969300216472,2.4714000971864785,5.081624876811741,2.6143571642044057,2.3015617039298215,2.689138886910749,2.695733332914262,2.4714000971864785,2.4758734857716984
480,2024-01-18,2.5471345874692184,2.0222175191855283,0.0,3.3143482279947336,2.32134100148589,1.3994996659155765,1.8984982296692599,1.8270038344352746,3.152239174129832,3.079732149306513,5.903407324754563,2.6086234531823567,2.9373548554109066,2.678411107981225,2.529058611880364,2.5471345874692184,2.508414723815275
481,2024-01-19,2.633316481844616,0.0,0.0,3.248011827417549,2.255007697203237,1.0822169122604992,1.8613426160601296,1.7951408116101935,2.867381311827984,2.399824190430456,5.067348511786436,2.4484715895577183,2.2201593049355077,2.6618345981168345,2.622107378631205,2.399824190430456,2.4887966162868658
482,2024-01-22,2.626900487326625,0.0,1.966818810063201,3.249196119023953,2.292732648853689,1.0501849016578144,1.872589058228698,1.8106914880701026,2.8688981938459643,2.399514837457666,4.955315085094567,2.450337598399426,2.2208278524543195,2.6646724759792746,2.614276677018366,2.399514837457666,2.4544684281359546
483,2024-01-23,2.628901369562871,2.067502998226355,2.061380963208892,3.2506127803708122,2.294119971545367,1.0510077099648762,1.873901702063916,1.8119844379300685,2.821387605645537,2.4714646746894395,5.075156169274162,2.4251563038490285,2.2459967805690764,2.6660848477968164,2.6162599761028362,2.4251563038490285,2.442907479801592
484,2024-01-24,2.631280583307359,2.045438396531083,2.047443115978681,3.4758934600372156,2.295035202793323,1.0524345113565334,1.8747177039229779,1.8127412321206058,2.8080527423996164,2.5316669706176445,5.1480389147989385,2.4053078695981287,2.318126668136396,2.6671173329171594,2.6186013935809482,2.4053078695981287,2.4074508003338195
485,2024-01-25,2.6519568166173815,2.1141728498024572,0.0,3.9148944755293664,2.3766921555129206,1.0683647135716423,1.8902894785099837,1.823829635126999,3.3367994156868734,3.3675724601236814,5.8615792395410296,2.7638543869801997,3.237921228393709,2.736870071300241,2.6368630215239226,2.6519568166173815,2.470483956880551
486,2024-01-26,2.6562417533869582,1.9837652451569292,0.0,3.4111530015067872,2.3772418888856106,1.0682806044900983,1.8901694293353863,1.8237360709964323,2.7133906144031035,2.3900305301477562,5.836149624976414,2.4605309541857516,2.210476087331732,2.73802801696462,2.6411443333032496,2.3900305301477562,2.4681128800530736
487,2024-01-29,2.6574220031757347,1.9866209990845727,0.0,3.4212612792899257,2.3827581732964207,1.0682447877336174,1.890924804452327,1.8242408771829874,2.8741249812390923,2.6668267043977,6.61300111375294,2.471390499870357,2.2168789925440056,2.7440039946697308,2.6422564950999594,2.471390499870357,2.479671429058406
488,2024-01-30,2.5688864671447185,0.0,1.9623259233171266,3.5601674738925517,2.3273423532693105,1.1473288335648602,1.8903310550135175,2.218836815693587,2.894751135155414,2.5499498836376606,4.877080591217811,2.4535838320788104,2.223116062722271,2.623075252822752,2.548607365569148,2.4535838320788104,2.4917404196785764
489,2024-01-31,2.6374388274540284,1.9573400475950578,1.9604258519938207,3.1081661935485725,2.306049284200906,1.0593672906895453,1.8758859530002308,1.8003455166696087,2.8614172717420727,2.3871064570389695,4.98540141415676,2.4523006735212545,2.2218403009479166,2.6041162042650505,2.618523864885589,2.3871064570389695,2.4255278297839733
490,2024-02-01,2.6588315216981466,2.054391560418205,2.0728952911161134,4.767743792695329,2.8550345403299433,1.5046671484207776,2.31707112550218,2.247099981388321,2.8544536349958345,2.531141075462383,4.711842948010168,2.6411434751713356,2.3447909612641276,3.0173655161484634,2.6394193452878283,2.6394193452878283,2.487875033568991
491,2024-02-02,2.6621438147953653,2.0542118158812332,0.0,4.772708360854269,2.8576765892426987,1.5054193246967162,2.3188169122296145,2.248757129893813,2.8858104378240212,2.541027629607923,4.874563017673251,2.6425033030178375,2.369691461135604,3.0207307214807493,2.642690478356646,2.6425033030178375,2.5306532343558614
492,2024-02-05,2.649683346184378,0.0,0.0,3.8305966702489562,2.302883641871279,1.0527771876324568,1.875794597834365,1.8138578518497566,3.135289869178154,3.0765552189391214,5.351838691299818,2.0334091822346307,2.934466396925105,2.680039632387578,2.63706920937756,2.63706920937756,2.576524578680549
493,2024-02-06,2.5108118035078046,0.0,0.0,3.62798761027771,2.1991607640933046,1.420220204114198,1.9770209407426687,1.9089452111648098,2.8845020401490804,2.6078145312199044,0.0,2.043002072005387,2.337339136089929,2.533609799469139,2.483759490289695,2.1991607640933046,2.5295381554441327
494,2024-02-07,2.7289939646086676,0.0,0.0,3.92129749655751,2.568436344268754,1.42851026030408,2.179857688607788,2.136096583341457,2.925464267479276,2.565639064619732,6.399487310739187,2.4319239688753846,2.3254098244219215,2.7709892338640634,2.714215580067978,2.565639064619732,2.5110930852771087
495,2024-02-08,2.7551279117584624,0.0,1.9347222590976323,3.82214834982298,2.4323401204587083,1.4809744603829227,2.0904852025856804,2.224292473509942,2.7296445532280025,2.4862511671721252,5.824676269421865,2.392691639170204,2.219177898240158,2.892347103754963,2.739301888042679,2.4323401204587083,2.458552289637326
496,2024-02-19,2.865954918257975,0.0,0.0,4.058128584924817,2.8596141653487717,1.5002245438144175,2.3599891662836776,2.1939003353601816,2.847792762155251,2.529130717732209,6.862960053372699,2.6387831007850147,2.3424831708392935,3.0281504932837056,2.8482039015647267,2.6387831007850147,2.45898076248919
497,2024-02-20,2.5964270698208765,0.0,0.0,4.552819431972253,2.7544125115651803,1.5329159923004354,2.385523220971096,2.337605980097719,2.9160120601336836,2.5572397772525286,0.0,2.500589446224497,2.338786347242076,2.9208714692389544,2.5770332404186,2.500589446224497,2.534337933021988
498,2024-02-21,2.652341710250411,0.0,1.681014706244789,0.0,2.3454954506191936,1.0720741481037082,0.0,1.9121055283573984,2.6754052620139657,0.0,0.0,0.0,0.0,0.0,2.6395042430347915,0.0,1.892928166867055
499,2024-02-22,2.6939749401082227,2.0060985022116045,2.0417708124232674,4.499504386502247,2.639265562353489,1.1658835092917241,2.2652365229454063,2.2009112695854163,2.8068656245400607,2.5147361386958496,5.893086789967956,2.420636139442072,2.243318038435514,2.8206888670763473,2.6779500603779645,2.5147361386958496,1.9135271714263402
500,2024-02-23,2.627132542096993,1.8276974452080414,1.815296939656313,3.166745307201035,2.332883093318301,1.10026935036128,1.8508001568229047,2.155332184435156,2.5679888904590658,2.1403133471245206,0.0,2.124617992624615,1.9878411612823126,2.6829891383217803,2.6091942446457326,2.1403133471245206,1.788909733011217
501,2024-02-26,2.528976250901003,1.8605819939885984,1.84947027041037,3.3308444009826372,2.319510124766107,1.0392421159490248,1.871909143314966,1.8088514940137315,2.778945844342764,2.4361166117995174,0.0,2.270297425161455,2.2167226920424654,2.680870294635942,2.5138028971720243,2.270297425161455,1.7313367277454563
502,2024-02-27,2.5629763087187087,1.9222808227588044,1.926473484104513,3.140102288708305,2.328511130605343,1.046714307737052,1.8784015107629708,1.7983567153568616,2.821276863930111,2.3547149674027326,0.0,2.4183045492543496,2.1894652006366426,2.6238149512877054,2.5427879683563788,2.328511130605343,2.313464510396792
503,2024-02-28,2.747488870072644,0.0,0.0,4.639882145673326,2.8641046789135123,1.2218847858031152,2.3143216449638127,2.239249712876537,2.84974060715062,2.5058854293226918,5.2597159961669675,2.609762826203397,2.336272123634404,3.0685834630617825,2.730769026511821,2.609762826203397,2.3372211822736793
504,2024-02-29,2.74468663589039,0.0,0.0,4.430580887274057,2.867933514450888,1.221707299386478,2.3177799692151533,2.2427610918470307,3.2330767758656114,3.1921631123885628,0.0,2.6459699245851604,3.084767338601971,3.0728147386694236,2.7280263758412113,2.7280263758412113,2.484149439452852
505,2024-03-01,2.7881849317551803,2.0660011023990257,2.0792329812852834,4.514812424429875,2.7052533145871283,1.5260823222971789,2.3602551658944693,2.3150218459860246,3.234627155046042,3.194051469859747,5.55208562650539,2.6444094848099375,3.0868526734892026,2.866270353410048,2.7710440175327573,2.7710440175327573,2.6093360875456773
506,2024-03-04,2.6487881571832297,2.104724245172771,2.1374437577975582,4.767351833778118,2.8491268930372495,1.4941792460385686,2.306982869806083,2.2374240750668357,3.3121877003707647,3.3054878090905024,0.0,2.783652311400126,3.2466872307923236,3.013509656611423,2.629614689989054,2.6487881571832297,2.689405344190149
507,2024-03-05,2.578006926024988,2.101841111904884,2.1177465510123215,4.533157426519606,2.7044365793358027,1.480090961827924,2.2853633541119946,2.221092786014955,3.325369296151621,3.363568332084801,5.92833199715119,2.7561702467165903,3.239550535162999,2.857348828902507,2.5546790588375243,2.7044365793358027,2.7130737824732503
508,2024-03-06,2.6545799055529513,1.9587120876238013,1.9607318787718007,4.560716774151715,2.854378541016998,1.5157274270881091,2.3151822845218213,2.2816250491224004,2.860856767697556,2.380918495476981,5.330894604484363,2.4561903883322747,2.2253963809099884,3.020839623963861,2.6354180551631883,2.4561903883322747,2.645114785596016
509,2024-03-07,2.86151293907894,1.9991400273874214,1.9796176895307132,3.6931776992357497,2.8852621467138584,1.481798735741304,2.2883381621494046,2.1357586847626733,2.878753749753418,2.461318162560594,6.499199543003038,2.5197212260670616,2.293470932913442,3.058807495340753,2.84348206776907,2.5197212260670616,2.582284087729592
510,2024-03-08,2.8124889490449676,1.9969443016495723,1.9775389965001526,4.230842219789157,2.678078230863531,1.5141198649729168,2.2569987504565416,2.2364393314396573,2.8766737310437835,2.4590634789382055,5.384008004175293,2.517667522059708,2.2913475382852075,2.866557091132456,2.793585315606663,2.517667522059708,2.549503928948712
511,2024-03-11,2.838634834265062,1.9984793276651787,1.9795525763144437,4.601243382421144,2.8533839061211324,1.527501411557297,2.3187198235347886,2.2882761241331964,2.879146383447432,2.4616574372633417,5.35890260326493,2.5198494348456877,2.2940788748103476,3.037973340635142,2.826027753714433,2.5198494348456877,2.503357142826183
512,2024-03-12,2.7744452195911866,2.041490793746562,2.070139584078282,3.9448627705943826,2.5617465202477367,1.4889932718931522,2.1719202537865208,2.240418374395796,2.9157218644693694,2.545311793961467,5.391832464607434,2.696000923947357,2.3959255829364854,2.8712947473213966,2.75821084212866,2.5617465202477367,2.5297461758050486
513,2024-03-13,2.882757973617249,2.058645800423793,2.0769969546581817,4.090147968463361,2.9007735368444236,1.5075644487378328,2.385356575295872,2.211587157253545,2.8757796072562867,2.540357102495295,7.040575662729412,2.655862970805382,2.350988702129692,3.0767890412652945,2.864624302432435,2.655862970805382,2.5637816119896284
514,2024-03-14,2.6084440576254004,2.099948778266004,2.0853116410384986,4.4413441929080175,2.7268994864432523,1.5382156543498278,2.3608900884851964,2.3221036567730153,2.971302268500716,2.5743742072246283,5.5525417897940095,2.5170261760489887,2.3478281234899057,2.9207584780118565,2.5891518168506504,2.5743742072246283,2.577958283280859
515,2024-03-15,2.79726993957766,2.096353654790503,2.0818558793332818,4.816219080575015,2.8543166583057595,1.2235367026145778,2.3129438644579956,2.249314593815563,2.9670527461676466,2.569788581221342,5.103175445592039,2.620607051954303,2.343989174995942,3.0623794904478165,2.7877768988796223,2.620607051954303,2.6031476875580126
516,2024-03-18,2.6838405659584983,0.0,2.060222546110258,4.458723135257438,2.3284571511982475,1.0525584896298763,1.8745158524440577,1.8092809647226562,2.9036715331330525,2.5345438542721275,5.783551192405138,2.6917548320819407,2.387310335413988,2.7311121837449504,2.6718795707007916,2.5345438542721275,2.59634702106411
517,2024-03-19,2.819757600941452,2.029250904613904,2.058756728189544,4.22705257574003,2.6211032154492964,1.4998547489352967,2.1898940684022588,2.2585864057682934,2.901745726743442,2.5330623285868623,5.59091911137418,2.692309774454267,2.386449741676074,2.9696543701049882,2.8096926423802118,2.6211032154492964,2.587657082225089
518,2024-03-20,2.8006126922316685,1.9458542114049349,1.949876355005299,3.935493179946577,2.565648557629795,1.4230053383166579,2.176259233609421,2.24648371188539,2.861894792660854,2.381808764622232,0.0,2.374176766580865,2.22390290445761,2.8771724204801643,2.784643035562156,2.374176766580865,2.537607722064148
519,2024-03-21,2.8740739271678173,2.0717851340875493,2.130992071978569,4.53911544383966,2.88677677970185,1.4590647318897976,2.3576760810576247,2.311413097003507,2.991762707354799,2.6871328830680796,0.0,2.4765414155900762,2.428487166905905,3.0669500120403246,2.8535529433349094,2.4765414155900762,2.5015913129730913
520,2024-03-22,2.6975868323250434,1.868119487142294,0.0,3.1801661629227524,2.365293666157177,1.0714566466487538,1.8998291357341048,1.8224940120262725,2.8321070944964486,2.5359322479240887,0.0,2.4195569348229844,2.312920795825334,2.6678251744252015,2.6780804737314883,2.365293666157177,2.4592787659443536
521,2024-03-25,2.819303073455575,2.05265320943718,0.0,4.507089979629967,2.925851658034213,1.245198091218453,2.353437464617305,2.2760305279607853,2.8953193097223084,2.5420210706072695,6.375798079025452,2.6479565110734873,2.3705868982571427,3.1467290629954885,2.801879343096495,2.6479565110734873,2.4659920898504013
522,2024-03-26,2.847412806084634,0.0,0.0,4.385737290618097,2.6709296155111293,1.5614653359192048,2.3633993004904084,2.3252810631493226,3.2510378537596463,3.2019671972678383,6.372348539167017,2.664233265140001,3.086625807450328,2.8443270775529474,2.8326401597376427,2.8326401597376427,2.580607938139596
523,2024-03-27,2.6505731887246564,0.0,0.0,4.624069008579643,2.801675386254699,1.5641621491076925,2.4274314259094742,2.3793068442617917,2.9009469986571523,2.5495225476414736,6.372256065047339,2.654989971033833,2.377748203288536,2.9750133494273254,2.630650203338334,2.630650203338334,2.61913513507666
524,2024-03-28,2.70186649169896,0.0,0.0,3.7783279241461774,2.473004887491009,1.1480724808100728,2.0555349419153863,1.973474177249166,3.0814061953668817,0.0,6.36646566750734,2.5233257239617775,2.707221936817406,2.7702755404888277,2.678707109257347,2.5233257239617775,2.6586431495278102
525,2024-03-29,2.8306696020717084,1.97033133231235,1.9363326920072517,3.555245073729224,2.3622260772668873,1.1314945993813181,2.168804944736613,2.1356673096065943,2.883380302593255,2.4765468639506856,6.436113029029986,2.3913093123945472,2.218840282196108,3.0300492395019702,2.8121808735899596,2.3913093123945472,2.5944813498580754
526,2024-04-01,2.8574548751506224,2.05972366761857,2.0499939799888107,4.0082233027655105,2.960074784805586,1.1985299552097002,2.3727256092218694,2.317687589348,2.8054050539215347,2.4640584822276597,6.047040165749058,2.5359322897396317,2.2461034431618856,3.1917088831531055,2.839654456070357,2.5359322897396317,2.5203043823585727
527,2024-04-02,2.789321579166151,0.0,0.0,3.9460281023190027,2.6012445009175504,1.2360183423184945,2.317665442107237,2.29268715739558,2.941436728818958,2.7087898351233775,6.0574816031756065,2.440867562036424,2.38018661494395,2.81468706433127,2.7719663373376155,2.6012445009175504,2.5129529567533764
528,2024-04-03,2.7823022573861578,2.0872182403042965,0.0,4.608448002033244,2.899741680265979,1.5690680509838293,2.4094024712229953,2.3562254947252463,3.465814833367272,3.585166856745263,7.061578157827112,2.608755189875162,3.4233951523688333,3.0713140194156794,2.76085874427275,2.7823022573861578,2.5776970901094716
529,2024-04-08,2.5521443800129533,1.9733743737467642,1.94404403187072,2.9830640201492167,2.1820868818214856,1.050744154060359,1.887100531253467,1.8193415833093598,2.9094667378096317,2.4718714007329377,5.35543894455815,2.4984281576550353,2.2832996653230744,2.5510420020732285,2.5286235912719537,2.4718714007329377,2.5978376121940694
530,2024-04-09,2.813753539723854,2.0977423176419046,2.0814013495118915,4.481428087931993,2.9640835322610855,1.5668184004769135,2.3942570728716204,2.348578172821142,2.9434064236020845,2.5577091240696395,5.601623814727297,2.5194710412014434,2.3317318560004527,3.1281570407156254,2.7897166839565104,2.5577091240696395,2.603281820776571
531,2024-04-10,2.6591404754817742,1.992533107241366,1.9493901780473855,3.509926929871553,2.4326100518969103,1.07880893099183,1.953704624472286,1.887745012101286,2.8274590500717482,2.3810916520941037,4.68464322162413,2.4612224675913916,2.1675424226624442,2.8187967273278387,2.64279372877826,2.4326100518969103,2.561123208521411
532,2024-04-11,2.5309692091082208,1.9988873329240682,0.0,0.0,2.155652006154255,1.0199865166547577,1.862387181825805,1.7959151318566233,2.859318126575778,2.540922303377433,5.314735590450303,2.4330643094201667,2.3492732322200953,2.537803220965552,2.5087101481379213,2.3492732322200953,2.4528659522298955
533,2024-04-12,2.532868381761876,1.969254957576395,1.9577357449022867,0.0,2.156458346798356,1.081304108203495,1.8588648327462711,1.7931804869793508,2.895818047340394,2.550430329159466,5.315603871055741,2.205935337105653,2.3783580102726787,2.5398919611629474,2.5105967842279107,2.205935337105653,2.3863819363230747
534,2024-04-15,2.6532816726845327,1.9858818840413088,1.9463058364081307,3.6525241694829473,2.427114336449078,1.0701082261514383,1.9467543136216938,1.8811268296870398,2.8022399853724806,2.4110224156422246,4.905335504491514,2.3594813217762463,2.130991506547466,2.814179226000734,2.637015097768612,2.4110224156422246,2.349710259216221
535,2024-04-16,2.7117019310628594,2.0660970197342827,2.0142661253414293,3.9936158196103175,2.4809455441698263,1.2107359889030458,1.9644395157725532,2.254709043616537,2.913285624504241,2.6008904830474036,5.311735853737106,2.502391216117492,2.411837831730233,2.795585533762409,2.6904920450351004,2.502391216117492,2.367155550271366
536,2024-04-17,2.657682631164661,0.0,2.0649311648341935,4.011204857145101,2.431092436444693,1.0719078196755212,1.9499556123662574,1.8842177678576422,3.007755692631603,2.7440474755785114,4.731199486983215,2.4830369221758697,2.40225046915704,2.8187923175858307,2.6413833102062725,2.4830369221758697,2.4005964727603097
537,2024-04-18,2.824050275781885,0.0,2.1826798209633145,4.090302870524971,2.5232005309680847,1.0965157317262153,1.956578148843926,1.8853078550489921,3.2770848914077364,3.2333008551531996,0.0,2.7436711694088736,3.12566541309569,2.9051217927148283,2.8072897375659585,2.7436711694088736,2.535030430836115
538,2024-04-19,2.7736063945318357,0.0,2.1699082732517523,4.881271928466441,2.935768884778877,1.5374023444991096,2.3657863161078536,2.29348446492258,2.986561826425869,2.6489289170063612,4.909489692221775,2.7485507165904277,2.47219708832359,3.1350874995059668,2.7533749089107546,2.7485507165904277,2.6194125060731657
539,2024-04-22,2.7464902708103884,2.1568963079029646,2.1679180415259913,4.720122828497271,2.84805983803421,1.5600936106275183,2.3854460037156655,2.349258911027684,2.9845497904530522,2.6467956547826956,4.910417396148604,2.808363919236664,2.4701491439329226,3.115126855267846,2.7271617271306146,2.7271617271306146,2.6756051338264464
540,2024-04-23,2.7492781372537,2.1549835470304055,2.1661105539089283,4.7227096995524205,2.8502689829611176,1.5615326142309696,2.3871238259640917,2.3508479746349042,2.9826658532545496,2.6448980204424206,4.912801377439435,2.8074308782405244,2.4683060890907886,3.1178488834400104,2.7299415513983036,2.7299415513983036,2.7373312911320546
541,2024-04-24,2.78661762399233,2.214048965797739,2.226038315191246,3.658535182523939,2.5812788905370314,1.4525836011751088,2.0035714903579356,1.9180722027752881,3.3910062490788127,3.433819986983579,6.121033833246584,2.880916194280252,3.3127990161744028,2.9245630554181794,2.7649154544269883,2.78661762399233,2.748067904777919
542,2024-04-25,2.759095933243122,2.124902697774049,2.160376402014512,4.740857001385368,2.860448967221045,1.565403057938402,2.394114519122648,2.357766727274854,3.379158267754328,3.374643049865042,6.425490381061941,2.6510132865406155,3.319500959049656,3.1302051148552286,2.739770622564224,2.759095933243122,2.7507042089410927
543,2024-04-26,3.0524617129124842,2.2627606421864033,0.0,4.846028189822079,3.074796522309014,1.5890610433525278,2.4147807938410883,2.3695801937251635,3.5735511136804012,3.749721185617782,7.085762936269512,2.979072809701093,3.5634576152843946,3.272054435591978,3.034250611815264,3.0524617129124842,2.83202920538656
544,2024-04-29,2.940280704607422,2.138497770992395,2.154129129027199,4.835289938034279,2.924623328393783,1.2421091414229164,2.361375939838594,2.297379032324778,2.9158099786092078,2.6148221894691783,5.327095824110653,2.7126863496065683,2.4240979287217392,3.1600095859211814,2.930707577527147,2.7126863496065683,2.827715404938626
